Uid,year,name,type,who,Nart,link
urn:nir:stato:decreto.legislativo:2015;212,2015,Decreto Legislativo 15 Dicembre 212/2015,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;212
urn:nir:stato:decreto.legislativo:2015;204,2015,Decreto Legislativo 4 Dicembre 204/2015,decreto.legislativo,stato,20,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;204
urn:nir:stato:decreto.legislativo:2015;190,2015,Decreto Legislativo 12 Novembre 190/2015,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;190
urn:nir:stato:decreto.legislativo:2015;186,2015,Decreto Legislativo 4 Novembre 186/2015,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;186
urn:nir:stato:decreto.legislativo:2015;181,2015,Decreto Legislativo 16 Novembre 181/2015,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;181
urn:nir:stato:decreto.legislativo:2015;180,2015,Decreto Legislativo 16 Novembre 180/2015,decreto.legislativo,stato,129,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;180
urn:nir:stato:decreto.legislativo:2015;172,2015,Decreto Legislativo 13 Ottobre 172/2015,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;172
urn:nir:stato:decreto.legislativo:2015;160,2015,Decreto Legislativo 24 Settembre 160/2015,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;160
urn:nir:stato:decreto.legislativo:2015;159,2015,Decreto Legislativo 24 Settembre 159/2015,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;159
urn:nir:stato:decreto.legislativo:2015;158,2015,Decreto Legislativo 24 Settembre 158/2015,decreto.legislativo,stato,33,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;158
urn:nir:stato:decreto.legislativo:2015;157,2015,Decreto Legislativo 24 Settembre 157/2015,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;157
urn:nir:stato:decreto.legislativo:2015;156,2015,Decreto Legislativo 24 Settembre 156/2015,decreto.legislativo,stato,13,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;156
urn:nir:stato:decreto.legislativo:2015;151,2015,Decreto Legislativo 14 Settembre 151/2015,decreto.legislativo,stato,43,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;151
urn:nir:stato:decreto.legislativo:2015;150,2015,Decreto Legislativo 14 Settembre 150/2015,decreto.legislativo,stato,35,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;150
urn:nir:stato:decreto.legislativo:2015;149,2015,Decreto Legislativo 14 Settembre 149/2015,decreto.legislativo,stato,13,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;149
urn:nir:stato:decreto.legislativo:2015;148,2015,Decreto Legislativo 14 Settembre 148/2015,decreto.legislativo,stato,55,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;148
urn:nir:stato:decreto.legislativo:2015;147,2015,Decreto Legislativo 14 Settembre 147/2015,decreto.legislativo,stato,17,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;147
urn:nir:stato:decreto.legislativo:2015;145,2015,Decreto Legislativo 18 Agosto 145/2015,decreto.legislativo,stato,45,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;145
urn:nir:stato:decreto.legislativo:2015;142,2015,Decreto Legislativo 18 Agosto 142/2015,decreto.legislativo,stato,33,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;142
urn:nir:stato:decreto.legislativo:2015;139,2015,Decreto Legislativo 18 Agosto 139/2015,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;139
urn:nir:stato:decreto.legislativo:2015;137,2015,Decreto Legislativo 7 Agosto 137/2015,decreto.legislativo,stato,18,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;137
urn:nir:stato:decreto.legislativo:2015;136,2015,Decreto Legislativo 18 Agosto 136/2015,decreto.legislativo,stato,49,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;136
urn:nir:stato:decreto.legislativo:2015;135,2015,Decreto Legislativo 18 Agosto 135/2015,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;135
urn:nir:stato:decreto.legislativo:2015;130,2015,Decreto Legislativo 6 Agosto 130/2015,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;130
urn:nir:stato:decreto.legislativo:2015;129,2015,Decreto Legislativo 29 Luglio 129/2015,decreto.legislativo,stato,17,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;129
urn:nir:stato:decreto.legislativo:2015;128,2015,Decreto Legislativo 5 Agosto 128/2015,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;128
urn:nir:stato:decreto.legislativo:2015;127,2015,Decreto Legislativo 5 Agosto 127/2015,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;127
urn:nir:stato:decreto.legislativo:2015;123,2015,Decreto Legislativo 29 Luglio 123/2015,decreto.legislativo,stato,41,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;123
urn:nir:stato:decreto.legislativo:2015;122,2015,Decreto Legislativo 7 Agosto 122/2015,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;122
urn:nir:stato:decreto.legislativo:2015;116,2015,Decreto Legislativo 15 Luglio 116/2015,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;116
urn:nir:stato:decreto.legislativo:2015;112,2015,Decreto Legislativo 15 Luglio 112/2015,decreto.legislativo,stato,57,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;112
urn:nir:stato:decreto.legislativo:2015;111,2015,Decreto Legislativo 2 Luglio 111/2015,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;111
urn:nir:stato:decreto.legislativo:2015;105,2015,Decreto Legislativo 26 Giugno 105/2015,decreto.legislativo,stato,50,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;105
urn:nir:stato:decreto.legislativo:2015;102,2015,Decreto Legislativo 18 Maggio 102/2015,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;102
urn:nir:stato:decreto.legislativo:2015;081,2015,Decreto Legislativo 15 Giugno 81/2015,decreto.legislativo,stato,66,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;081
urn:nir:stato:decreto.legislativo:2015;080,2015,Decreto Legislativo 15 Giugno 80/2015,decreto.legislativo,stato,28,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;080
urn:nir:stato:decreto.legislativo:2015;076,2015,Decreto Legislativo 29 Aprile 76/2015,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;076
urn:nir:stato:decreto.legislativo:2015;075,2015,Decreto Legislativo 29 Aprile 75/2015,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;075
urn:nir:stato:decreto.legislativo:2015;074,2015,Decreto Legislativo 12 Maggio 74/2015,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;074
urn:nir:stato:decreto.legislativo:2015;073,2015,Decreto Legislativo 12 Maggio 73/2015,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;073
urn:nir:stato:decreto.legislativo:2015;072,2015,Decreto Legislativo 12 Maggio 72/2015,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;072
urn:nir:stato:decreto.legislativo:2015;071,2015,Decreto Legislativo 12 Maggio 71/2015,decreto.legislativo,stato,35,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;071
urn:nir:stato:decreto.legislativo:2015;067,2015,Decreto Legislativo 7 Maggio 67/2015,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;067
urn:nir:stato:decreto.legislativo:2015;066,2015,Decreto Legislativo 7 Maggio 66/2015,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;066
urn:nir:stato:decreto.legislativo:2015;054,2015,Decreto Legislativo 23 Aprile 54/2015,decreto.legislativo,stato,23,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;054
urn:nir:stato:decreto.legislativo:2015;045,2015,Decreto Legislativo 17 Marzo 45/2015,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;045
urn:nir:stato:decreto.legislativo:2015;042,2015,Decreto Legislativo 31 Marzo 42/2015,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;042
urn:nir:stato:decreto.legislativo:2015;028,2015,Decreto Legislativo 16 Marzo 28/2015,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;028
urn:nir:stato:decreto.legislativo:2015;023,2015,Decreto Legislativo 4 Marzo 23/2015,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;023
urn:nir:stato:decreto.legislativo:2015;022,2015,Decreto Legislativo 4 Marzo 22/2015,decreto.legislativo,stato,19,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;022
urn:nir:stato:decreto.legislativo:2015;009,2015,Decreto Legislativo 11 Febbraio 9/2015,decreto.legislativo,stato,18,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;009
urn:nir:stato:decreto.legislativo:2015;006,2015,Decreto Legislativo 30 Gennaio 6/2015,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2015;006
urn:nir:stato:decreto.legislativo:2016;259,2016,Decreto Legislativo 21 Dicembre 259/2016,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;259
urn:nir:stato:decreto.legislativo:2016;257,2016,Decreto Legislativo 16 Dicembre 257/2016,decreto.legislativo,stato,29,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;257
urn:nir:stato:decreto.legislativo:2016;256,2016,Decreto Legislativo 16 Dicembre 256/2016,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;256
urn:nir:stato:decreto.legislativo:2016;254,2016,Decreto Legislativo 30 Dicembre 254/2016,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;254
urn:nir:stato:decreto.legislativo:2016;253,2016,Decreto Legislativo 29 Dicembre 253/2016,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;253
urn:nir:stato:decreto.legislativo:2016;251,2016,Decreto Legislativo 11 Dicembre 251/2016,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;251
urn:nir:stato:decreto.legislativo:2016;240,2016,Decreto Legislativo 11 Dicembre 240/2016,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;240
urn:nir:stato:decreto.legislativo:2016;239,2016,Decreto Legislativo 11 Dicembre 239/2016,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;239
urn:nir:stato:decreto.legislativo:2016;227,2016,Decreto Legislativo 14 Novembre 227/2016,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;227
urn:nir:stato:decreto.legislativo:2016;224,2016,Decreto Legislativo 14 Novembre 224/2016,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;224
urn:nir:stato:decreto.legislativo:2016;223,2016,Decreto Legislativo 14 Novembre 223/2016,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;223
urn:nir:stato:decreto.legislativo:2016;222,2016,Decreto Legislativo 25 Novembre 222/2016,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;222
urn:nir:stato:decreto.legislativo:2016;221,2016,Decreto Legislativo 29 Ottobre 221/2016,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;221
urn:nir:stato:decreto.legislativo:2016;219,2016,Decreto Legislativo 25 Novembre 219/2016,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;219
urn:nir:stato:decreto.legislativo:2016;218,2016,Decreto Legislativo 25 Novembre 218/2016,decreto.legislativo,stato,21,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;218
urn:nir:stato:decreto.legislativo:2016;203,2016,Decreto Legislativo 29 Ottobre 203/2016,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;203
urn:nir:stato:decreto.legislativo:2016;202,2016,Decreto Legislativo 29 Ottobre 202/2016,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;202
urn:nir:stato:decreto.legislativo:2016;201,2016,Decreto Legislativo 17 Ottobre 201/2016,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;201
urn:nir:stato:decreto.legislativo:2016;185,2016,Decreto Legislativo 24 Settembre 185/2016,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;185
urn:nir:stato:decreto.legislativo:2016;184,2016,Decreto Legislativo 15 Settembre 184/2016,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;184
urn:nir:stato:decreto.legislativo:2016;179,2016,Decreto Legislativo 26 Agosto 179/2016,decreto.legislativo,stato,66,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;179
urn:nir:stato:decreto.legislativo:2016;177,2016,Decreto Legislativo 19 Agosto 177/2016,decreto.legislativo,stato,21,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;177
urn:nir:stato:decreto.legislativo:2016;176,2016,Decreto Legislativo 12 Agosto 176/2016,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;176
urn:nir:stato:decreto.legislativo:2016;175,2016,Decreto Legislativo 19 Agosto 175/2016,decreto.legislativo,stato,30,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;175
urn:nir:stato:decreto.legislativo:2016;174,2016,Decreto Legislativo 26 Agosto 174/2016,decreto.legislativo,stato,254,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;174
urn:nir:stato:decreto.legislativo:2016;171,2016,Decreto Legislativo 4 Agosto 171/2016,decreto.legislativo,stato,9,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;171
urn:nir:stato:decreto.legislativo:2016;169,2016,Decreto Legislativo 4 Agosto 169/2016,decreto.legislativo,stato,24,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;169
urn:nir:stato:decreto.legislativo:2016;159,2016,Decreto Legislativo 1 Agosto 159/2016,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;159
urn:nir:stato:decreto.legislativo:2016;146,2016,Decreto Legislativo 7 Luglio 146/2016,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;146
urn:nir:stato:decreto.legislativo:2016;141,2016,Decreto Legislativo 18 Luglio 141/2016,decreto.legislativo,stato,14,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;141
urn:nir:stato:decreto.legislativo:2016;136,2016,Decreto Legislativo 17 Luglio 136/2016,decreto.legislativo,stato,37,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;136
urn:nir:stato:decreto.legislativo:2016;135,2016,Decreto Legislativo 17 Luglio 135/2016,decreto.legislativo,stato,28,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;135
urn:nir:stato:decreto.legislativo:2016;129,2016,Decreto Legislativo 23 Giugno 129/2016,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;129
urn:nir:stato:decreto.legislativo:2016;128,2016,Decreto Legislativo 22 Giugno 128/2016,decreto.legislativo,stato,59,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;128
urn:nir:stato:decreto.legislativo:2016;127,2016,Decreto Legislativo 30 Giugno 127/2016,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;127
urn:nir:stato:decreto.legislativo:2016;126,2016,Decreto Legislativo 30 Giugno 126/2016,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;126
urn:nir:stato:decreto.legislativo:2016;125,2016,Decreto Legislativo 21 Giugno 125/2016,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;125
urn:nir:stato:decreto.legislativo:2016;124,2016,Decreto Legislativo 15 Giugno 124/2016,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;124
urn:nir:stato:decreto.legislativo:2016;116,2016,Decreto Legislativo 20 Giugno 116/2016,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;116
urn:nir:stato:decreto.legislativo:2016;114,2016,Decreto Legislativo 9 Giugno 114/2016,decreto.legislativo,stato,18,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;114
urn:nir:stato:decreto.legislativo:2016;103,2016,Decreto Legislativo 23 Maggio 103/2016,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;103
urn:nir:stato:decreto.legislativo:2016;102,2016,Decreto Legislativo 23 Maggio 102/2016,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;102
urn:nir:stato:decreto.legislativo:2016;097,2016,Decreto Legislativo 25 Maggio 97/2016,decreto.legislativo,stato,45,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;097
urn:nir:stato:decreto.legislativo:2016;093,2016,Decreto Legislativo 12 Maggio 93/2016,decreto.legislativo,stato,11,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;093
urn:nir:stato:decreto.legislativo:2016;092,2016,Decreto Legislativo 31 Maggio 92/2016,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;092
urn:nir:stato:decreto.legislativo:2016;091,2016,Decreto Legislativo 26 Aprile 91/2016,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;091
urn:nir:stato:decreto.legislativo:2016;090,2016,Decreto Legislativo 12 Maggio 90/2016,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;090
urn:nir:stato:decreto.legislativo:2016;086,2016,Decreto Legislativo 19 Maggio 86/2016,decreto.legislativo,stato,25,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;086
urn:nir:stato:decreto.legislativo:2016;085,2016,Decreto Legislativo 19 Maggio 85/2016,decreto.legislativo,stato,39,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;085
urn:nir:stato:decreto.legislativo:2016;084,2016,Decreto Legislativo 19 Maggio 84/2016,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;084
urn:nir:stato:decreto.legislativo:2016;083,2016,Decreto Legislativo 19 Maggio 83/2016,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;083
urn:nir:stato:decreto.legislativo:2016;082,2016,Decreto Legislativo 19 Maggio 82/2016,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;082
urn:nir:stato:decreto.legislativo:2016;081,2016,Decreto Legislativo 19 Maggio 81/2016,decreto.legislativo,stato,47,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;081
urn:nir:stato:decreto.legislativo:2016;080,2016,Decreto Legislativo 18 Maggio 80/2016,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;080
urn:nir:stato:decreto.legislativo:2016;075,2016,Decreto Legislativo 12 Maggio 75/2016,decreto.legislativo,stato,7,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;075
urn:nir:stato:decreto.legislativo:2016;074,2016,Decreto Legislativo 12 Maggio 74/2016,decreto.legislativo,stato,16,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;074
urn:nir:stato:decreto.legislativo:2016;073,2016,Decreto Legislativo 12 Maggio 73/2016,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;073
urn:nir:stato:decreto.legislativo:2016;072,2016,Decreto Legislativo 21 Aprile 72/2016,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;072
urn:nir:stato:decreto.legislativo:2016;071,2016,Decreto Legislativo 18 Aprile 71/2016,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;071
urn:nir:stato:decreto.legislativo:2016;051,2016,Decreto Legislativo 6 Aprile 51/2016,decreto.legislativo,stato,3,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;051
urn:nir:stato:decreto.legislativo:2016;050,2016,Decreto Legislativo 18 Aprile 50/2016,decreto.legislativo,stato,247,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;050
urn:nir:stato:decreto.legislativo:2016;046,2016,Decreto Legislativo 3 Marzo 46/2016,decreto.legislativo,stato,1,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;046
urn:nir:stato:decreto.legislativo:2016;044,2016,Decreto Legislativo 3 Marzo 44/2016,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;044
urn:nir:stato:decreto.legislativo:2016;043,2016,Decreto Legislativo 3 Marzo 43/2016,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;043
urn:nir:stato:decreto.legislativo:2016;039,2016,Decreto Legislativo 15 Febbraio 39/2016,decreto.legislativo,stato,4,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;039
urn:nir:stato:decreto.legislativo:2016;038,2016,Decreto Legislativo 15 Febbraio 38/2016,decreto.legislativo,stato,20,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;038
urn:nir:stato:decreto.legislativo:2016;037,2016,Decreto Legislativo 15 Febbraio 37/2016,decreto.legislativo,stato,18,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;037
urn:nir:stato:decreto.legislativo:2016;036,2016,Decreto Legislativo 15 Febbraio 36/2016,decreto.legislativo,stato,20,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;036
urn:nir:stato:decreto.legislativo:2016;035,2016,Decreto Legislativo 15 Febbraio 35/2016,decreto.legislativo,stato,14,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;035
urn:nir:stato:decreto.legislativo:2016;034,2016,Decreto Legislativo 15 Febbraio 34/2016,decreto.legislativo,stato,8,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;034
urn:nir:stato:decreto.legislativo:2016;033,2016,Decreto Legislativo 15 Febbraio 33/2016,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;033
urn:nir:stato:decreto.legislativo:2016;032,2016,Decreto Legislativo 15 Febbraio 32/2016,decreto.legislativo,stato,13,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;032
urn:nir:stato:decreto.legislativo:2016;031,2016,Decreto Legislativo 15 Febbraio 31/2016,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;031
urn:nir:stato:decreto.legislativo:2016;030,2016,Decreto Legislativo 15 Febbraio 30/2016,decreto.legislativo,stato,5,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;030
urn:nir:stato:decreto.legislativo:2016;029,2016,Decreto Legislativo 15 Febbraio 29/2016,decreto.legislativo,stato,12,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;029
urn:nir:stato:decreto.legislativo:2016;028,2016,Decreto Legislativo 15 Febbraio 28/2016,decreto.legislativo,stato,15,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;028
urn:nir:stato:decreto.legislativo:2016;027,2016,Decreto Legislativo 15 Febbraio 27/2016,decreto.legislativo,stato,2,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;027
urn:nir:stato:decreto.legislativo:2016;026,2016,Decreto Legislativo 15 Febbraio 26/2016,decreto.legislativo,stato,6,http://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2016;026
